"Title","Brand","MSRP","Year"
"Dell Precision 5490 14"" Intel Core Ultra 5 Nvidia RTX 2000 Ada Laptop","Dell",800,2023
"Dell Precision 5490 14"" Intel Core Ultra 5 Nvidia RTX 3000 Ada Laptop","Dell",800,2023
"Dell Precision 5490 14"" Intel Core Ultra 7 Integrated Graphics Laptop","Dell",800,2023
"Dell Precision 5490 14"" Intel Core Ultra 7 Nvidia RTX 1000 Ada Laptop","Dell",800,2023
"Dell Precision 5490 14"" Intel Core Ultra 7 Nvidia RTX 2000 Ada Laptop","Dell",800,2023
"Dell Precision 5490 14"" Intel Core Ultra 7 Nvidia RTX 3000 Ada Laptop","Dell",800,2023
"Dell Precision 5490 14"" Intel Core Ultra 9 Integrated Graphics Laptop","Dell",800,2023
"Dell Precision 5490 14"" Intel Core Ultra 9 Nvidia RTX 1000 Ada Laptop","Dell",800,2023
"Dell Precision 5490 14"" Intel Core Ultra 9 Nvidia RTX 2000 Ada Laptop","Dell",800,2023
"Dell Precision 5490 14"" Intel Core Ultra 9 Nvidia RTX 3000 Ada Laptop","Dell",800,2023
"Dell Precision 5510 15.6"" Intel Core i5 6th Gen Laptop","Dell",600,2016
"Dell Precision 5510 15.6"" Intel Core i7 6th Gen Laptop","Dell",800,2016
"Dell Precision 5510 15.6"" Intel Xeon Laptop","Dell",800,2020
"Dell Precision 5520 15.6"" Intel Core i5 7th Gen Laptop","Dell",600,2016
"Dell Precision 5520 15.6"" Intel Core i7 7th Gen Laptop","Dell",800,2016
"Dell Precision 5520 15.6"" Intel Xeon Laptop","Dell",800,2020
"Dell Precision 5530 15.6"" Intel Core i5 8th Gen Integrated Graphics Laptop","Dell",600,2017
"Dell Precision 5530 15.6"" Intel Core i5 8th Gen Nvidia Quadro P1000 Laptop","Dell",600,2017
"Dell Precision 5530 15.6"" Intel Core i5 8th Gen Nvidia Quadro P2000 Laptop","Dell",600,2017
"Dell Precision 5530 15.6"" Intel Core i7 8th Gen Integrated Graphics Laptop","Dell",800,2017
"Dell Precision 5530 15.6"" Intel Core i7 8th Gen Nvidia Quadro P1000 Laptop","Dell",800,2017
"Dell Precision 5530 15.6"" Intel Core i7 8th Gen Nvidia Quadro P2000 Laptop","Dell",800,2017
"Dell Precision 5530 15.6"" Intel Core i9 8th Gen Integrated Graphics Laptop","Dell",1200,2017
"Dell Precision 5530 15.6"" Intel Core i9 8th Gen Nvidia Quadro P1000 Laptop","Dell",1200,2017
"Dell Precision 5530 15.6"" Intel Core i9 8th Gen Nvidia Quadro P2000 Laptop","Dell",1200,2017
"Dell Precision 5530 15.6"" Intel Xeon Integrated Graphics Laptop","Dell",800,2020
"Dell Precision 5530 15.6"" Intel Xeon Nvidia Quadro P1000 Laptop","Dell",800,2020
"Dell Precision 5530 15.6"" Intel Xeon Nvidia Quadro P2000 Laptop","Dell",800,2020
"Dell Precision 5540 15.6"" Intel Core i5 9th Gen Integrated Graphics Laptop","Dell",600,2018
"Dell Precision 5540 15.6"" Intel Core i5 9th Gen Nvidia Quadro T1000 Laptop","Dell",600,2018
"Dell Precision 5540 15.6"" Intel Core i5 9th Gen Nvidia Quadro T2000 Laptop","Dell",600,2018
"Dell Precision 5540 15.6"" Intel Core i7 9th Gen Integrated Graphics Laptop","Dell",800,2018
"Dell Precision 5540 15.6"" Intel Core i7 9th Gen Nvidia Quadro T1000 Laptop","Dell",800,2018
"Dell Precision 5540 15.6"" Intel Core i7 9th Gen Nvidia Quadro T2000 Laptop","Dell",800,2018
"Dell Precision 5540 15.6"" Intel Core i9 9th Gen Integrated Graphics Laptop","Dell",1200,2018
"Dell Precision 5540 15.6"" Intel Core i9 9th Gen Nvidia Quadro T1000 Laptop","Dell",1200,2018
"Dell Precision 5540 15.6"" Intel Core i9 9th Gen Nvidia Quadro T2000 Laptop","Dell",1200,2018
"Dell Precision 5540 15.6"" Intel Xeon Integrated Graphics Laptop","Dell",800,2020
"Dell Precision 5540 15.6"" Intel Xeon Nvidia Quadro T1000 Laptop","Dell",800,2020
"Dell Precision 5540 15.6"" Intel Xeon Nvidia Quadro T2000 Laptop","Dell",800,2020
"Dell Precision 5550 15.6"" Intel Core i7 10th Gen Nvidia Quadro T1000 Laptop","Dell",800,2019
"Dell Precision 5550 15.6"" Intel Core i7 10th Gen Nvidia Quadro T2000 Laptop","Dell",800,2019
"Dell Precision 5550 15.6"" Intel Core i9 10th Gen Nvidia Quadro T1000 Laptop","Dell",1200,2020
"Dell Precision 5550 15.6"" Intel Core i9 10th Gen Nvidia Quadro T2000 Laptop","Dell",1200,2020
"Dell Precision 5550 15.6"" Intel Xeon Nvidia Quadro T1000 Laptop","Dell",800,2020
"Dell Precision 5550 15.6"" Intel Xeon Nvidia Quadro T2000 Laptop","Dell",800,2020
"Dell Precision 5560 15.6"" Intel Core i5 11th Gen Integrated Graphics Laptop","Dell",600,2021
"Dell Precision 5560 15.6"" Intel Core i5 11th Gen Nvidia Quadro T1200 Laptop","Dell",600,2021
"Dell Precision 5560 15.6"" Intel Core i5 11th Gen Nvidia RTX A2000 Laptop","Dell",600,2021
"Dell Precision 5560 15.6"" Intel Core i7 11th Gen Integrated Graphics Laptop","Dell",800,2021
"Dell Precision 5560 15.6"" Intel Core i7 11th Gen Nvidia Quadro T1200 Laptop","Dell",800,2021
"Dell Precision 5560 15.6"" Intel Core i7 11th Gen Nvidia RTX A2000 Laptop","Dell",800,2021
"Dell Precision 5560 15.6"" Intel Core i9 11th Gen Integrated Graphics Laptop","Dell",1200,2021
"Dell Precision 5560 15.6"" Intel Core i9 11th Gen Nvidia Quadro T1200 Laptop","Dell",1200,2021
"Dell Precision 5560 15.6"" Intel Core i9 11th Gen Nvidia RTX A2000 Laptop","Dell",1200,2021
"Dell Precision 5560 15.6"" Intel Xeon Integrated Graphics Laptop","Dell",800,2021
"Dell Precision 5560 15.6"" Intel Xeon Nvidia Quadro T1200 Laptop","Dell",800,2021
"Dell Precision 5560 15.6"" Intel Xeon Nvidia RTX A2000 Laptop","Dell",800,2021
"Dell Precision 5570 15.6"" Intel Core i5 12th Gen Integrated Graphics Laptop","Dell",600,2021
"Dell Precision 5570 15.6"" Intel Core i5 12th Gen Nvidia RTX A1000 Laptop","Dell",600,2021
"Dell Precision 5570 15.6"" Intel Core i7 12th Gen Integrated Graphics Laptop","Dell",800,2021
"Dell Precision 5570 15.6"" Intel Core i7 12th Gen Nvidia RTX A1000 Laptop","Dell",800,2021
"Dell Precision 5570 15.6"" Intel Core i7 12th Gen Nvidia RTX A2000 Laptop","Dell",800,2021
"Dell Precision 5570 15.6"" Intel Core i9 12th Gen Integrated Graphics Laptop","Dell",1200,2021
"Dell Precision 5570 15.6"" Intel Core i9 12th Gen Nvidia RTX A2000 Laptop","Dell",1200,2021
"Dell Precision 5680 16"" Intel Core i5 13th Gen Integrated Graphics Laptop","Dell",600,2022
"Dell Precision 5680 16"" Intel Core i5 13th Gen Nvidia RTX 2000 Ada Laptop","Dell",600,2022
"Dell Precision 5680 16"" Intel Core i5 13th Gen Nvidia RTX A1000 Laptop","Dell",600,2022
"Dell Precision 5680 16"" Intel Core i7 13th Gen Integrated Graphics Laptop","Dell",800,2022
"Dell Precision 5680 16"" Intel Core i7 13th Gen Nvidia RTX 2000 Ada Laptop","Dell",800,2022
"Dell Precision 5680 16"" Intel Core i7 13th Gen Nvidia RTX 3500 Ada Laptop","Dell",800,2022
"Dell Precision 5680 16"" Intel Core i7 13th Gen Nvidia RTX 4000 Ada Laptop","Dell",800,2022
"Dell Precision 5680 16"" Intel Core i7 13th Gen Nvidia RTX 5000 Ada Laptop","Dell",800,2022
"Dell Precision 5680 16"" Intel Core i7 13th Gen Nvidia RTX A1000 Laptop","Dell",800,2022
"Dell Precision 5680 16"" Intel Core i9 13th Gen Integrated Graphics Laptop","Dell",1200,2022
"Dell Precision 5680 16"" Intel Core i9 13th Gen Nvidia RTX 2000 Ada Laptop","Dell",1200,2022
"Dell Precision 5680 16"" Intel Core i9 13th Gen Nvidia RTX 3500 Ada Laptop","Dell",1200,2022
"Dell Precision 5680 16"" Intel Core i9 13th Gen Nvidia RTX 4000 Ada Laptop","Dell",1200,2022
"Dell Precision 5680 16"" Intel Core i9 13th Gen Nvidia RTX 5000 Ada Laptop","Dell",1200,2022
"Dell Precision 5690 16"" Intel Core Ultra 5 Integrated Graphics Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 7 Integrated Graphics Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 7 Nvidia RTX 1000 Ada Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 7 Nvidia RTX 2000 Ada Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 7 Nvidia RTX 3500 Ada Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 7 Nvidia RTX 4000 Ada Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 7 Nvidia RTX 5000 Ada Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 9 Integrated Graphics Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 9 Nvidia RTX 1000 Ada Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 9 Nvidia RTX 2000 Ada Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 9 Nvidia RTX 3500 Ada Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 9 Nvidia RTX 4000 Ada Laptop","Dell",800,2023
"Dell Precision 5690 16"" Intel Core Ultra 9 Nvidia RTX 5000 Ada Laptop","Dell",800,2023
"Dell Precision 5750 17.3"" Intel Core i5 10th Gen Integrated Graphics Laptop","Dell",600,2020
"Dell Precision 5750 17.3"" Intel Core i5 10th Gen Nvidia Quadro T2000 Laptop","Dell",600,2020
"Dell Precision 5750 17.3"" Intel Core i5 10th Gen Nvidia RTX 3000 Laptop","Dell",600,2020
"Dell Precision 5750 17.3"" Intel Core i7 10th Gen Integrated Graphics Laptop","Dell",800,2020
"Dell Precision 5750 17.3"" Intel Core i7 10th Gen Nvidia Quadro T2000 Laptop","Dell",800,2020
"Dell Precision 5750 17.3"" Intel Core i7 10th Gen Nvidia RTX 3000 Laptop","Dell",800,2020
"Dell Precision 5750 17.3"" Intel Core i9 10th Gen Integrated Graphics Laptop","Dell",1200,2020
"Dell Precision 5750 17.3"" Intel Core i9 10th Gen Nvidia Quadro T2000 Laptop","Dell",1200,2020
"Dell Precision 5750 17.3"" Intel Core i9 10th Gen Nvidia RTX 3000 Laptop","Dell",1200,2020
"Dell Precision 5750 17.3"" Intel Xeon Integrated Graphics Laptop","Dell",800,2020
"Dell Precision 5750 17.3"" Intel Xeon Nvidia Quadro T2000 Laptop","Dell",800,2020
"Dell Precision 5750 17.3"" Intel Xeon Nvidia RTX 3000 Laptop","Dell",800,2020
"Dell Precision 5760 17"" Intel Core i5 11th Gen Nvidia RTX A2000 Laptop","Dell",600,2021
"Dell Precision 5760 17"" Intel Core i5 11th Gen Nvidia RTX A3000 Laptop","Dell",600,2021
"Dell Precision 5760 17"" Intel Core i7 11th Gen Nvidia RTX A2000 Laptop","Dell",800,2021
"Dell Precision 5760 17"" Intel Core i7 11th Gen Nvidia RTX A3000 Laptop","Dell",800,2021
"Dell Precision 5760 17"" Intel Core i9 11th Gen Nvidia RTX A2000 Laptop","Dell",1200,2021
"Dell Precision 5760 17"" Intel Core i9 11th Gen Nvidia RTX A3000 Laptop","Dell",1200,2021
"Dell Precision 5760 17"" Intel Xeon Nvidia RTX A2000 Laptop","Dell",800,2021
"Dell Precision 5760 17"" Intel Xeon Nvidia RTX A3000 Laptop","Dell",800,2021
"Dell Precision 5770 17.3"" Intel Core i7 12th Gen Integrated Graphics Laptop","Dell",800,2021
"Dell Precision 5770 17.3"" Intel Core i7 12th Gen Nvidia RTX A1000 Laptop","Dell",800,2021
"Dell Precision 5770 17.3"" Intel Core i7 12th Gen Nvidia RTX A2000 Laptop","Dell",800,2021
"Dell Precision 5770 17.3"" Intel Core i7 12th Gen Nvidia RTX A3000 Laptop","Dell",800,2021
"Dell Precision 5770 17.3"" Intel Core i9 12th Gen Integrated Graphics Laptop","Dell",1200,2021
"Dell Precision 5770 17.3"" Intel Core i9 12th Gen Nvidia RTX A2000 Laptop","Dell",1200,2021
"Dell Precision 5770 17.3"" Intel Core i9 12th Gen Nvidia RTX A3000 Laptop","Dell",1200,2021
"Dell Precision 7520 15.6"" Intel Core i5 7th Gen Laptop","Dell",600,2016
"Dell Precision 7520 15.6"" Intel Core i7 6th Gen Laptop","Dell",800,2020
"Dell Precision 7520 15.6"" Intel Core i7 7th Gen Laptop","Dell",800,2016
"Dell Precision 7520 15.6"" Intel Xeon Laptop","Dell",800,2020
"Dell Precision 7530 15.6"" Intel Core i5 8th Gen Integrated Graphics Laptop","Dell",600,2017
"Dell Precision 7530 15.6"" Intel Core i5 8th Gen Nvidia Quadro P1000 Laptop","Dell",600,2017
"Dell Precision 7530 15.6"" Intel Core i5 8th Gen Nvidia Quadro P2000 Laptop","Dell",600,2017
"Dell Precision 7530 15.6"" Intel Core i5 8th Gen Nvidia Quadro P3200 Laptop","Dell",600,2017
"Dell Precision 7530 15.6"" Intel Core i5 8th Gen Radeon Pro WX 4150 Laptop","Dell",600,2017
"Dell Precision 7530 15.6"" Intel Core i7 8th Gen Integrated Graphics Laptop","Dell",800,2017
"Dell Precision 7530 15.6"" Intel Core i7 8th Gen Nvidia Quadro P1000 Laptop","Dell",800,2017
"Dell Precision 7530 15.6"" Intel Core i7 8th Gen Nvidia Quadro P2000 Laptop","Dell",800,2017
"Dell Precision 7530 15.6"" Intel Core i7 8th Gen Nvidia Quadro P3200 Laptop","Dell",800,2017
"Dell Precision 7530 15.6"" Intel Core i7 8th Gen Radeon Pro WX 4150 Laptop","Dell",800,2017
"Dell Precision 7530 15.6"" Intel Core i9 8th Gen Integrated Graphics Laptop","Dell",1200,2017
"Dell Precision 7530 15.6"" Intel Core i9 8th Gen Nvidia Quadro P1000 Laptop","Dell",1200,2017
"Dell Precision 7530 15.6"" Intel Core i9 8th Gen Nvidia Quadro P2000 Laptop","Dell",1200,2017
"Dell Precision 7530 15.6"" Intel Core i9 8th Gen Nvidia Quadro P3200 Laptop","Dell",1200,2017
"Dell Precision 7530 15.6"" Intel Core i9 8th Gen Radeon Pro WX 4150 Laptop","Dell",1200,2017
"Dell Precision 7530 15.6"" Intel Xeon Integrated Graphics Laptop","Dell",800,2020
"Dell Precision 7530 15.6"" Intel Xeon Nvidia Quadro P1000 Laptop","Dell",800,2020
"Dell Precision 7530 15.6"" Intel Xeon Nvidia Quadro P2000 Laptop","Dell",800,2020
"Dell Precision 7530 15.6"" Intel Xeon Nvidia Quadro P3200 Laptop","Dell",800,2020
"Dell Precision 7530 15.6"" Intel Xeon Radeon Pro WX 4150 Laptop","Dell",800,2018
"Dell Precision 7540 15.6"" Intel Core i5 9th Gen Integrated Graphics Laptop","Dell",600,2019
"Dell Precision 7540 15.6"" Intel Core i5 9th Gen Nvidia Quadro T1000 Laptop","Dell",600,2019
"Dell Precision 7540 15.6"" Intel Core i5 9th Gen Nvidia Quadro T2000 Laptop","Dell",600,2019
"Dell Precision 7540 15.6"" Intel Core i5 9th Gen Nvidia RTX 3000 Laptop","Dell",600,2019
"Dell Precision 7540 15.6"" Intel Core i7 9th Gen Integrated Graphics Laptop","Dell",800,2019
"Dell Precision 7540 15.6"" Intel Core i7 9th Gen Nvidia Quadro T1000 Laptop","Dell",800,2019
"Dell Precision 7540 15.6"" Intel Core i7 9th Gen Nvidia Quadro T2000 Laptop","Dell",800,2019
"Dell Precision 7540 15.6"" Intel Core i7 9th Gen Nvidia RTX 3000 Laptop","Dell",800,2019
"Dell Precision 7540 15.6"" Intel Core i9 9th Gen Integrated Graphics Laptop","Dell",1200,2019
"Dell Precision 7540 15.6"" Intel Core i9 9th Gen Nvidia Quadro T1000 Laptop","Dell",1200,2019
"Dell Precision 7540 15.6"" Intel Core i9 9th Gen Nvidia Quadro T2000 Laptop","Dell",1200,2019
"Dell Precision 7540 15.6"" Intel Core i9 9th Gen Nvidia RTX 3000 Laptop","Dell",1200,2019
"Dell Precision 7540 15.6"" Intel Xeon Integrated Graphics Laptop","Dell",800,2019
"Dell Precision 7540 15.6"" Intel Xeon Nvidia Quadro T1000 Laptop","Dell",800,2019
"Dell Precision 7540 15.6"" Intel Xeon Nvidia Quadro T2000 Laptop","Dell",800,2019
"Dell Precision 7540 15.6"" Intel Xeon Nvidia RTX 3000 Laptop","Dell",800,2019
"Dell Precision 7550 15.6"" Intel Core i5 10th Gen Integrated Graphics Laptop","Dell",600,2020
"Dell Precision 7550 15.6"" Intel Core i5 10th Gen Nvidia Quadro T1000 Laptop","Dell",600,2020
"Dell Precision 7550 15.6"" Intel Core i5 10th Gen Nvidia Quadro T2000 Laptop","Dell",600,2020
"Dell Precision 7550 15.6"" Intel Core i5 10th Gen Nvidia RTX 3000 Laptop","Dell",600,2020
"Dell Precision 7550 15.6"" Intel Core i5 10th Gen Nvidia RTX 4000 Laptop","Dell",600,2020
"Dell Precision 7550 15.6"" Intel Core i5 10th Gen Nvidia RTX 5000 Laptop","Dell",600,2020
"Dell Precision 7550 15.6"" Intel Core i7 10th Gen Integrated Graphics Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Core i7 10th Gen Nvidia Quadro T1000 Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Core i7 10th Gen Nvidia Quadro T2000 Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Core i7 10th Gen Nvidia RTX 3000 Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Core i7 10th Gen Nvidia RTX 4000 Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Core i7 10th Gen Nvidia RTX 5000 Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Core i9 10th Gen Integrated Graphics Laptop","Dell",1200,2020
"Dell Precision 7550 15.6"" Intel Core i9 10th Gen Nvidia Quadro T1000 Laptop","Dell",1200,2020
"Dell Precision 7550 15.6"" Intel Core i9 10th Gen Nvidia Quadro T2000 Laptop","Dell",1200,2020
"Dell Precision 7550 15.6"" Intel Core i9 10th Gen Nvidia RTX 3000 Laptop","Dell",1200,2020
"Dell Precision 7550 15.6"" Intel Core i9 10th Gen Nvidia RTX 4000 Laptop","Dell",1200,2020
"Dell Precision 7550 15.6"" Intel Core i9 10th Gen Nvidia RTX 5000 Laptop","Dell",1200,2020
"Dell Precision 7550 15.6"" Intel Xeon Integrated Graphics Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Xeon Nvidia Quadro T1000 Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Xeon Nvidia Quadro T2000 Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Xeon Nvidia RTX 3000 Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Xeon Nvidia RTX 4000 Laptop","Dell",800,2020
"Dell Precision 7550 15.6"" Intel Xeon Nvidia RTX 5000 Laptop","Dell",800,2020
"Dell Precision 7560 15.6"" Intel Core i5 11th Gen Integrated Graphics Laptop","Dell",600,2021
"Dell Precision 7560 15.6"" Intel Core i5 11th Gen Nvidia Quadro T1200 Laptop","Dell",600,2021
"Dell Precision 7560 15.6"" Intel Core i5 11th Gen Nvidia RTX A2000 Laptop","Dell",600,2021
"Dell Precision 7560 15.6"" Intel Core i5 11th Gen Nvidia RTX A3000 Laptop","Dell",600,2021
"Dell Precision 7560 15.6"" Intel Core i5 11th Gen Nvidia RTX A4000 Laptop","Dell",600,2021
"Dell Precision 7560 15.6"" Intel Core i5 11th Gen Nvidia RTX A5000 Laptop","Dell",600,2021
"Dell Precision 7560 15.6"" Intel Core i7 11th Gen Integrated Graphics Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Core i7 11th Gen Nvidia Quadro T1200 Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Core i7 11th Gen Nvidia RTX A2000 Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Core i7 11th Gen Nvidia RTX A3000 Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Core i7 11th Gen Nvidia RTX A4000 Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Core i7 11th Gen Nvidia RTX A5000 Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Core i9 11th Gen Integrated Graphics Laptop","Dell",1200,2021
"Dell Precision 7560 15.6"" Intel Core i9 11th Gen Nvidia Quadro T1200 Laptop","Dell",1200,2021
"Dell Precision 7560 15.6"" Intel Core i9 11th Gen Nvidia RTX A2000 Laptop","Dell",1200,2021
"Dell Precision 7560 15.6"" Intel Core i9 11th Gen Nvidia RTX A3000 Laptop","Dell",1200,2021
"Dell Precision 7560 15.6"" Intel Core i9 11th Gen Nvidia RTX A4000 Laptop","Dell",1200,2021
"Dell Precision 7560 15.6"" Intel Core i9 11th Gen Nvidia RTX A5000 Laptop","Dell",1200,2021
"Dell Precision 7560 15.6"" Intel Xeon Integrated Graphics Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Xeon Nvidia Quadro T1200 Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Xeon Nvidia RTX A2000 Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Xeon Nvidia RTX A3000 Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Xeon Nvidia RTX A4000 Laptop","Dell",800,2021
"Dell Precision 7560 15.6"" Intel Xeon Nvidia RTX A5000 Laptop","Dell",800,2021
"Dell Precision 7670 16"" Intel Core i5 12th Gen Integrated Graphics Laptop","Dell",600,2021
"Dell Precision 7670 16"" Intel Core i5 12th Gen Nvidia RTX A1000 Laptop","Dell",600,2021
"Dell Precision 7670 16"" Intel Core i5 12th Gen Nvidia RTX A2000 Laptop","Dell",600,2021
"Dell Precision 7670 16"" Intel Core i5 12th Gen Nvidia RTX A3000 Laptop","Dell",600,2021
"Dell Precision 7670 16"" Intel Core i5 12th Gen Nvidia RTX A4500 Laptop","Dell",600,2021
"Dell Precision 7670 16"" Intel Core i7 12th Gen Integrated Graphics Laptop","Dell",800,2021
"Dell Precision 7670 16"" Intel Core i7 12th Gen Nvidia RTX A1000 Laptop","Dell",800,2021
"Dell Precision 7670 16"" Intel Core i7 12th Gen Nvidia RTX A2000 Laptop","Dell",800,2021
"Dell Precision 7670 16"" Intel Core i7 12th Gen Nvidia RTX A3000 Laptop","Dell",800,2021
"Dell Precision 7670 16"" Intel Core i7 12th Gen Nvidia RTX A4500 Laptop","Dell",800,2021
"Dell Precision 7670 16"" Intel Core i7 12th Gen Nvidia RTX A5500 Laptop","Dell",800,2021
"Dell Precision 7670 16"" Intel Core i9 12th Gen Integrated Graphics Laptop","Dell",1200,2021
"Dell Precision 7670 16"" Intel Core i9 12th Gen Nvidia RTX A1000 Laptop","Dell",1200,2021
"Dell Precision 7670 16"" Intel Core i9 12th Gen Nvidia RTX A2000 Laptop","Dell",1200,2021
"Dell Precision 7670 16"" Intel Core i9 12th Gen Nvidia RTX A3000 Laptop","Dell",1200,2021
"Dell Precision 7670 16"" Intel Core i9 12th Gen Nvidia RTX A4500 Laptop","Dell",1200,2021
"Dell Precision 7670 16"" Intel Core i9 12th Gen Nvidia RTX A5500 Laptop","Dell",1200,2021
"Dell Precision 7680 16"" Intel Core i5 13th Gen Integrated Graphics Laptop","Dell",600,2022
